uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
620018150	0.000165396344212	0.000662152199438	0.0060658264246	0.0364721574241	0.000223348893306	0.6	0.0	0.75	0.526946107784
271451861	0.000671682246698	0.00561805422822	0.0706197254177	0.000983613459047	0.000692381569249	0.5	0.125	0.333333333333	0.443113772455
194773838	3.1733019529e-05	0.000628020642765	0.0155544018313	0.0327635136816	0.000469032675943	0.4	0.125	0.75	0.784431137725
2893677862	2.88481995718e-06	0.0	0.00194418677263	1.91364486196e-06	2.23348893306e-05	0.8	0.0	1.0	0.0
2392573227	1.68281164169e-05	0.000825983671463	0.000304970474138	0.00167061196449	8.93395573225e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000322619031878	0.00726660841548	0.0492627157258	0.0474143787448	0.00223348893306	0.7	0.125	0.75	0.425149700599
830253571	0.0014847206713	0.000600715397428	0.0302964567151	0.0159731936628	0.00312688450629	0.6	0.125	0.583333333333	0.131736526946
377029968	0.00259633796147	0.0399953581083	0.107805247307	0.00690825795167	0.0270028812007	0.5	0.25	0.666666666667	0.976047904192
122799299	0.000743081540638	0.00393195532862	0.0170284257896	0.000652552897928	0.00607508989793	0.4	0.125	0.916666666667	0.275449101796
27317580	0.000116114003277	0.00025598667504	0.0190243486248	0.0263164441417	8.93395573225e-05	0.3	0.0	0.916666666667	0.359281437126
12754762	0.00109310636211	0.00174412254594	0.0469491153133	0.00106398654325	0.00560605722199	0.2	0.0	0.333333333333	0.59880239521
85973106	8.79870086941e-05	0.00212639598067	0.0113419971572	0.00425211888327	0.000134009335984	0.3	0.25	0.583333333333	0.730538922156
2873086293	2.64441829409e-05	0.000252573519373	0.0185605393621	0.0217734512394	0.000156344225314	0.8	0.0	0.166666666667	0.14371257485
15751454	0.000144481399522	0.00220831171668	0.0949002764703	0.00225044635766	0.00129542358118	0.2	0.125	1.0	0.880239520958
591690042	1.53857064383e-05	0.000372033967725	0.00203132119381	0.00443965607975	4.46697786612e-05	0.6	0.125	0.916666666667	0.826347305389
4092854173	5.21671608924e-05	0.0035906397619	0.0128414353218	0.0119028710414	0.000223348893306	0.9	0.0	0.833333333333	0.287425149701
270212875	0.000900063826642	0.0125160418316	0.0749646470239	0.05981862474	0.000580707122596	0.5	0.0	0.416666666667	0.25748502994
870857718	4.3753102684e-05	0.000819157360129	0.00181439279108	0.034782409011	2.23348893306e-05	0.6	0.125	0.916666666667	0.574850299401
1663794048	4.32722993578e-06	0.000102394670016	0.00132244637149	0.00121133719762	2.23348893306e-05	0.7	0.0	0.666666666667	0.311377245509
862290265	0.00324518205017	0.0010512519455	0.0164012394871	0.00918358169254	0.00377459629688	0.6	0.125	0.583333333333	0.556886227545
707400118807482369	2.88481995718e-06	0.000365207656391	0.000312231675904	0.00176438056273	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.000111065568352	0.00165196734293	0.0227121314713	7.84594393403e-05	0.000469032675943	0.2	0.125	0.333333333333	0.197604790419
40768083	1.15392798287e-05	0.000409578680064	0.00201498348984	0.00188111289931	4.46697786612e-05	0.3	0.0	0.583333333333	0.329341317365
243053328	4.59167176519e-05	0.000447123392404	0.0270997126379	0.0772729795259	0.00118374913452	0.5	0.375	0.5	0.125748502994
89662003	0.00031035854706	0.00670002457472	0.0129303850434	7.46321496164e-05	0.00192080048243	0.3	0.125	0.666666666667	0.874251497006
17369567	0.000184388075597	3.4131556672e-05	0.04644173884	0.0	0.000625376901257	0.2	0.25	1.0	0.862275449102
738921600	0.000368776151193	0.00801750266226	0.00846746890844	0.00120176897331	0.000290353561298	0.6	0.125	0.75	0.952095808383
604476686	0.000337283533327	0.00197963028698	0.00784209790641	0.0	0.000335023339959	0.6	0.125	0.666666666667	0.245508982036
302563842	1.97129363741e-05	0.0067853534664	0.00016791529082	0.000287046729294	0.000111674446653	0.5	0.0	0.833333333333	0.832335329341
247944133	1.4664501449e-05	0.000324249788384	0.00160472559011	0.000633416449309	8.93395573225e-05	0.5	0.0	0.583333333333	0.946107784431
3331968983	0.000178137632356	0.000686044289108	0.022019594353	0.0330563013455	0.000446697786612	0.9	0.375	0.583333333333	0.592814371257
252434425	3.02906095504e-05	0.000679217977774	0.00897393773156	0.0179672116089	0.0	0.5	0.125	0.25	0.287425149701
2810127544	0.000196167757089	0.0140860934385	0.025166417668	0.012241586182	0.00270252160901	0.8	0.0	0.916666666667	0.0
156333299	3.55794461386e-05	0.000535865439751	0.00403178228013	0.00118645981441	2.23348893306e-05	0.4	0.125	0.583333333333	0.275449101796
181336337	0.000380315431022	0.000331076099719	0.0195625852057	0.015221131232	0.000446697786612	0.4	0.0	0.666666666667	0.874251497006
3097175972	8.17365654536e-06	0.00046418917074	0.000707059521886	4.40138318251e-05	0.000178679114645	0.9	0.125	1.0	0.0
186397253	0.000141356177902	0.00498320727412	0.0152576002091	0.000453533832284	0.000603042011927	0.4	0.25	0.5	0.520958083832
2866782904	6.65912606783e-05	0.00107514403517	0.0013142775195	0.000329146916257	8.93395573225e-05	0.8	0.125	1.0	0.0958083832335
719914275771428866	5.52923825127e-06	9.21552030145e-05	0.000156115837952	0.000315751402223	0.0	1.0	0.0	0.916666666667	0.059880239521
4900376472	8.24577704429e-05	0.000484668104743	0.00160200263945	0.00362061607883	0.000446697786612	1.0	0.0	0.833333333333	0.688622754491
2412966416	0.00054306735694	0.000631433798433	0.048465798832	0.0703876853126	0.000960400241217	0.8	0.0	0.583333333333	0.137724550898
174141832	0.000186551690565	0.00239944843404	0.0132634926744	0.123897022943	0.00223348893306	0.4	0.125	0.75	0.916167664671
64619482	0.000517825182315	0.00709595063212	0.0353920050538	5.54957009968e-05	0.00603042011927	0.3	0.0	0.833333333333	0.425149700599
394974502	2.9329002898e-05	0.00080550473746	0.0019777698308	0.00381772149961	0.000178679114645	0.5	0.125	1.0	0.688622754491
2198704020	0.000129095693084	0.00176801463561	0.00703428921004	0.0135773102956	0.000312688450629	0.7	0.125	0.75	0.640718562874
18155773	0.00371805212148	0.002133222292	0.0225514773823	0.000120559626303	0.0138699662743	0.2	0.125	1.0	0.868263473054
756335606607720450	0.000126691676453	0.0025393878164	0.0123903331621	0.0418858587386	0.000536037343935	1.0	0.25	0.5	0.850299401198
732808088810618880	4.56763159888e-06	0.000109220981351	0.00104470540397	0.000112905046856	2.23348893306e-05	1.0	0.0	0.916666666667	0.0
22286451	4.44743076733e-05	0.00325956366218	0.0029843539255	0.00247817009624	0.000223348893306	0.3	0.125	0.666666666667	0.245508982036
96235518	0.00107916306565	0.00215711438167	0.257444093285	0.00496208112706	0.00303754494896	0.3	0.125	1.0	0.239520958084
3195714762	2.9329002898e-05	0.000109220981351	0.00062900160291	0.00794545346685	0.0	0.9	0.0	0.583333333333	0.221556886228
4112063532	1.61069114276e-05	0.000525625972749	0.000687091217032	0.000677430281134	6.70046679919e-05	0.9	0.0	0.916666666667	0.473053892216
125868025	5.3609570871e-05	0.00266567457609	0.00281008508313	0.00666905234393	0.000156344225314	0.4	0.0	0.25	0.694610778443
737109737054056448	2.01937397003e-05	0.000610954864429	0.00099206169117	0.00213180037622	0.0	1.0	0.125	1.0	0.251497005988
103153950	1.97129363741e-05	0.000853288916801	0.00433766040449	0.0203630949761	0.000245683782637	0.4	0.125	0.5	0.383233532934
742777527467380742	9.13526319775e-05	0.00108879665784	0.000230543156045	0.000265996635812	4.46697786612e-05	1.0	0.0	0.666666666667	0.40119760479
2976487163	9.59202635764e-05	0.0065566720367	0.000877697763368	0.000461188411732	0.000245683782637	0.9	0.25	0.666666666667	0.832335329341
3123204560	8.65445987155e-06	0.00023209458537	0.00146040920503	0.0117306430038	0.0	0.9	0.125	1.0	0.173652694611
307445751	0.000683221526527	0.00224585642902	0.084858034429	0.116852896206	0.00183146092511	0.5	0.125	0.75	0.568862275449
250492272	0.00299684713219	0.00334489255386	0.0594583506543	0.0441037731336	0.0130435753691	0.5	0.125	0.5	0.736526946108
237443755	0.000311560555376	0.00302405592114	0.0623573854591	0.0830770643922	0.000893395573225	0.5	0.25	0.833333333333	0.712574850299
33655372	0.00010241110848	0.00216394069301	0.040633685078	0.00282836710598	0.000335023339959	0.3	0.0	0.916666666667	0.197604790419
385759660	0.00013342292302	0.00189088823963	0.0221838790429	0.0157454699242	0.000156344225314	0.5	0.0	0.833333333333	0.11377245509
2869813893	7.45245155606e-06	0.000133113071021	0.000417519101499	1.14818691718e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.16863575662e-05	0.00323225841684	0.00333107630978	0.00713406804538	2.23348893306e-05	0.3	0.0	0.666666666667	0.341317365269
996399246	0.000130778504726	0.0023311853207	0.0221666336887	0.0227302736704	0.000223348893306	0.6	0.0	0.5	0.131736526946
15801372	0.000142317784554	0.00198645659831	0.034944533495	0.0927084389825	0.000826390905233	0.2	0.125	0.75	0.48502994012
744682635188928512	6.13024240902e-05	0.00103759932283	0.0124048555656	0.0315062490073	0.000402028007951	1.0	0.125	0.416666666667	0.832335329341
3091636366	0.000127172479779	0.00225268274035	0.0159864433363	2.67910280674e-05	0.000245683782637	0.9	0.125	0.666666666667	0.0658682634731
321213484	0.000324061441857	0.00306842694482	0.10732146974	9.5682243098e-06	0.000848725794564	0.5	0.0	0.916666666667	0.251497005988
940237466	0.000190638518837	0.00869672064003	0.0305578599786	0.0699685970878	0.000558372233266	0.6	0.0	0.916666666667	0.0419161676647
37214134	0.000514940362357	0.00346435300221	0.0467530628657	0.00319195962975	0.00212181448641	0.3	0.0	0.666666666667	0.946107784431
2585090000	1.08180748394e-05	0.000197963028698	0.000244157909355	0.000321492336809	0.0	0.8	0.0	0.916666666667	0.161676646707
861746341	1.29816898073e-05	0.000307184010048	0.000693444768576	9.5682243098e-06	6.70046679919e-05	0.6	0.125	0.916666666667	0.682634730539
3145741085	3.05310112135e-05	0.000593889086093	0.00442933307677	0.0062882370164	0.000915730462556	0.9	0.125	0.833333333333	0.808383233533
868252610	0.000128374488095	0.00165196734293	0.0135321571397	0.00171653944118	2.23348893306e-05	0.6	0.0	0.666666666667	0.239520958084
19780786	0.000274057895933	0.00621876962565	0.283437380304	3.82728972392e-06	0.00174212136779	0.3	0.25	0.416666666667	0.0239520958084
3556805776	0.000103372715132	0.000211615651367	0.0069226482329	0.0300059514355	0.000134009335984	0.9	0.0	0.333333333333	0.880239520958
710823996032290816	4.18298893792e-05	0.000894246784807	0.00116542288331	0.00692739440029	6.70046679919e-05	1.0	0.125	0.75	0.497005988024
1534375489	7.3082105582e-05	0.000904486251809	0.0513076516729	0.026519290497	0.000580707122596	0.7	0.25	0.916666666667	0.610778443114
262939560	0.000312041358702	0.00174070939027	0.0121380064007	0.00119985532845	0.00136242824917	0.5	0.125	0.583333333333	0.844311377246
360323271	6.17832274164e-05	0.0014676569369	0.00517451390792	0.0318660142413	0.000335023339959	0.5	0.0	0.5	0.383233532934
2204642713	0.000192802133805	0.0061505065123	0.0364140192022	0.00335653308788	0.000379693118621	0.7	0.0	0.333333333333	0.221556886228
1574318594	0.000149289432784	0.00411626573465	0.00758069464287	0.000451620187422	6.70046679919e-05	0.7	0.0	0.5	0.269461077844
4384693707	3.91854710851e-05	0.00158029107392	0.00327661729655	0.00471522093987	0.000670046679919	0.9	0.125	0.916666666667	0.479041916168
702559655461957632	3.96662744113e-05	0.000761133713786	0.00100476879426	0.0222059349782	6.70046679919e-05	1.0	0.0	0.75	0.0958083832335
266867158	0.000110825166689	0.00672732982006	0.00311505555727	0.00987632113257	0.000335023339959	0.5	0.125	0.833333333333	0.239520958084
484595690	0.00106594097418	0.0137686699615	0.0956599797049	0.0302796026508	0.00480200120608	0.6	0.0	0.75	0.826347305389
768806279309512705	1.68281164169e-06	0.00017065778336	0.000863175359838	1.72228037576e-05	2.23348893306e-05	1.0	0.125	0.666666666667	0.586826347305
162500440	7.93325488226e-05	0.00212639598067	0.00112911687449	0.0040397043036	2.23348893306e-05	0.4	0.0	0.666666666667	0.51497005988
3073503603	0.000106978740079	0.00435177347568	0.00747722251771	0.0212184942294	0.000603042011927	0.9	0.125	0.583333333333	0.610778443114
1575902725	0.00167151276353	0.000242334052371	0.058062384615	0.0309742557357	0.00111674446653	0.7	0.0	0.5	0.221556886228
1199251308	0.00222083056371	0.00164855418726	0.087293259971	0.193025529936	0.00129542358118	0.7	0.0	0.5	0.191616766467
48525928	0.000103853518459	0.004266444584	0.00659044825214	0.00801625832675	0.000134009335984	0.3	0.25	0.75	0.832335329341
215698464	0.000586820459624	0.0095329437785	0.0376039486415	0.117327480132	0.00402028007951	0.4	0.125	0.333333333333	0.62874251497
2359225182	0.000407721220615	0.00462823908473	0.0089358164223	0.00920845907575	0.000402028007951	0.8	0.0	0.916666666667	0.838323353293
13854472	0.00119215184731	0.0038193211916	0.102111557473	0.0452959738826	0.00431063364081	0.2	0.25	0.416666666667	0.946107784431
4853512997	1.87513297217e-05	0.000273052453376	0.0131936036074	0.0302145387255	0.000178679114645	1.0	0.125	0.5	0.0
4505360352	1.75493214062e-05	0.000542691751085	0.00264670804341	0.00965816561831	0.0	0.9	0.0	0.666666666667	0.634730538922
706466308976734208	1.10584765025e-05	0.000116047292685	0.00172816602012	0.000407606355597	4.46697786612e-05	1.0	0.0	0.666666666667	0.209580838323
889022935	3.34158311707e-05	0.000825983671463	0.0058634204254	0.0144403641283	0.000201014003976	0.6	0.25	0.666666666667	0.592814371257
2804090827	8.17365654536e-06	0.000307184010048	0.00491583359504	0.0100887357122	0.000178679114645	0.8	0.0	0.833333333333	0.389221556886
2218957290	0.000278385125868	0.00142669906889	0.0291392026837	0.0215438138559	0.000536037343935	0.7	0.0	0.75	0.167664670659
305141481	0.000156261081014	0.00252232203806	0.00254868181958	0.000700394019477	0.000335023339959	0.5	0.125	0.416666666667	0.550898203593
2807496454	0.000290645610686	0.00620511700298	0.0349871930554	1.91364486196e-06	0.0013847631385	0.8	0.125	0.916666666667	0.197604790419
566871266	4.49551109995e-05	0.0016963383666	0.0571710720983	0.0994559507657	0.000692381569249	0.6	0.125	0.833333333333	0.958083832335
396787338	0.0010983951987	0.0171135625154	0.19823171584	0.193764196853	0.00598575034061	0.5	0.0	0.666666666667	0.502994011976
751804249084948480	1.92321330479e-05	0.00359746607323	0.00100295349382	0.00195383140406	0.000469032675943	1.0	0.125	0.583333333333	0.0
1633951202	0.000223092743356	0.00297285858613	0.030863738103	3.82728972392e-06	0.00111674446653	0.7	0.125	0.666666666667	0.916167664671
3059822856	0.000108901953384	0.000672391666439	0.00632722968815	0.00494868561303	8.93395573225e-05	0.9	0.25	0.75	0.479041916168
324191116	4.18298893792e-05	0.00089083362914	0.00469981284252	0.00602606767031	0.000178679114645	0.5	0.0	0.666666666667	0.0778443113772
2366569213	0.000307714128766	0.00152909373891	0.0451011394641	0.11457183153	0.000647711790588	0.8	0.0	0.583333333333	0.431137724551
3237611533	0.00010938275671	0.000767960025121	0.0214005769025	0.0758530550383	0.000379693118621	0.9	0.125	1.0	0.0
93033299	0.000252181344591	0.000191136717363	0.00644885481772	0.0	0.0016751166998	0.3	0.125	0.916666666667	0.22754491018
2834652729	3.02906095504e-05	0.00113658083718	0.0124674834308	0.0396047940631	4.46697786612e-05	0.8	0.0	0.833333333333	0.670658682635
2679693610	9.76030752181e-05	0.00191819348497	0.00660587830589	0.00916827253365	0.000379693118621	0.8	0.125	0.333333333333	0.0
33443030	0.00188595104701	0.00239944843404	0.0219814730437	0.0226422460067	0.002769526277	0.3	0.25	1.0	0.305389221557
609212773	0.000137990554619	0.00503440460913	0.00377037901658	0.00167443925421	0.000178679114645	0.6	0.0	0.833333333333	0.916167664671
139881843	6.22640307426e-05	0.000563170685089	0.00344634788781	0.00145819738481	4.46697786612e-05	0.4	0.125	0.333333333333	0.11377245509
13050712	6.99568839617e-05	0.0010614914125	0.0136211068613	0.00108695028159	0.000424362897282	0.2	0.125	0.333333333333	0.437125748503
1593911304	0.000675288271644	0.0111439532534	0.075610893981	0.039009650511	0.000580707122596	0.7	0.125	0.75	0.353293413174
3105274249	1.20200831549e-06	4.09578680064e-05	0.000839576454101	1.53091588957e-05	2.23348893306e-05	0.9	0.0	0.75	0.365269461078
3099191	0.00117796814918	0.00323908472818	0.00670390452972	0.00142949271188	0.00254617738369	0.1	0.0	0.25	0.341317365269
766192139294367744	1.39432964597e-05	0.00057341015209	0.000160654089055	0.000287046729294	2.23348893306e-05	1.0	0.25	0.833333333333	0.808383233533
1194986731	7.69285321916e-05	0.000648499576769	0.0177118864058	0.0241999529243	0.000111674446653	0.7	0.0	0.416666666667	0.059880239521
4334014937	1.20200831549e-05	0.000641673265434	0.000457455711207	0.00187728560958	0.0	0.9	0.25	0.75	0.934131736527
581109471	0.000257470181179	0.00576481992191	0.00191514196557	0.000419088224769	0.000558372233266	0.6	0.125	0.666666666667	0.616766467066
